"POINTID_2015","POINTID_2018","SURVEY_DATE","Revisited_point","Elevation","Coarse","Clay","Sand","Silt","pH_CaCl2_2015","pH_CaCl2_2018","pH_H20","pH_H2O","EC_2015","EC_2018","OC_2015","OC_2018","OC..20.30.cm.","CaCO3_2015","CaCO3_2018","CaCO3..20.30.cm.","P_2015","P_2018","N_2015","N_2018","K_2015","K_2018","LC_2015","LC_2018","LU_2015","LU_2018","NUTS_0_2015","NUTS_0_2018","NUTS_1_2015","NUTS_1_2018","NUTS_2_2015","NUTS_2_2018","NUTS_3_2015","NUTS_3_2018","Soil_Stones","Depth","Ox_Al","Ox_Fe","Elev","TH_LAT","TH_LONG"
49364510,49364510,"25-07-18","Yes",148,NA,NA,NA,NA,5.7,6,6.13,6.42,31,10.28,24.6,"25.3","",0,NA,NA,69.3,"59.8",2.7,"2.5",373.8,"267.9","A30","A30","U319","U319","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",1,"0-20 cm",NA,NA,4,63.20874762,22.23631018
49364810,49364810,"24-08-18","Yes",278,NA,NA,NA,NA,4,3.9,4.51,4.42,89.4,44.2,467.9,"413.8","",0,NA,NA,42.4,"10.8",20.5,"16.3",290.1,"635.9","C22","C22","U420","U420","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",2,"0-20 cm",NA,NA,6,65.86239993,23.47033438
49382622,49382622,"13-07-18","Yes",627,NA,NA,NA,NA,7.4,7.2,7.7,7.32,18.16,20.9,36.5,"34.5","",93,"84",NA,10.2,"< LOD",3.2,"2.8",124.2,"180.8","C10","C10","U120","U120","HU","HU","HU2","HU2","HU23","HU23","HU233","HU233",3,"0-20 cm",NA,NA,125,46.41061047,18.03381938
49382676,49382676,"07-06-18","Yes",224,NA,NA,NA,NA,7.4,7.2,7.83,7.97,9,22.4,20.2,"22.6","",84,"67",NA,34.2,"< LOD",1.2,"1.2",92.8,"88.1","B43","B16","U111","U111","HU","HU","HU2","HU2","HU23","HU23","HU232","HU232",2,"0-20 cm",NA,NA,102,46.89357503,18.10758931
49382906,49382906,"01-08-18","Yes",375,NA,NA,NA,NA,7.2,6.9,7.4,7.3,20.1,17.72,32,"47.2","",104,"31",NA,9.3,"15.2",3.7,"4.7",180.4,"229.5","E20","E20","U111","U111","SK","SK","SK0","SK0","SK02","SK02","SK022","SK022",1,"0-20 cm",NA,NA,635,48.94844861,18.44225234
49382996,49382996,"06-08-18","Yes",174,NA,NA,NA,NA,5.1,5.2,5.56,5.91,4.88,7.73,16.1,"14.9","",3,NA,NA,9.3,"< LOD",1.9,"1.7",75.7,"95.2","E20","E20","U111","U111","CZ","CZ","CZ0","CZ0","CZ08","CZ08","CZ080","CZ080",1,"0-20 cm",NA,NA,331,49.75162746,18.58296979
49383194,49383194,"28-05-18","Yes",291,NA,NA,NA,NA,6,6.3,6.11,6.57,10.11,14.8,11.6,"15.4","",0,NA,NA,22.9,"24.3",1.3,"1.8",17.3,"43.6","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",3,"0-20 cm",NA,NA,189,51.51700539,18.9141863
49383202,49383202,"01-06-18","Yes",392,NA,NA,NA,NA,6.9,7.3,7.1,8.22,16.83,12.76,13.6,"3.1","",7,"26",NA,34.8,"15.7",1.3,"0.3",80.7,"46.8","E20","E20","U420","U420","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",1,"0-20 cm",NA,NA,217,51.58828971,18.92823695
49383454,49383454,"20-07-18","Yes",349,NA,NA,NA,NA,6.5,6,6.68,6.17,8.91,23.03,12.9,"16.2","",1,NA,NA,29.5,"36.1",1.5,"1.7",137.5,"64.9","E20","E20","U111","U111","PL","PL","PL6","PL6","PL63","PL63","PL638","PL638",1,"0-20 cm",NA,NA,137,53.83213664,19.40039043
49384382,49384382,"24-09-18","Yes",311,NA,NA,NA,NA,3.4,2.9,4.23,3.84,9.55,14.44,60.4,"244.3","",0,"1",NA,18,"23.2",2.6,"7.8",66,"269","C21","C21","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI194","FI194",1,"0-20 cm",NA,NA,76,62.0719575,21.82065677
49384418,49384418,"10-06-18","Yes",365,NA,NA,NA,NA,3.3,3.3,4.15,3.84,4.65,7.18,21.8,"44.1","",0,NA,NA,11.2,"14.7",1,"1.4",56.7,"51.4","C32","C32","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI194","FI194",1,"0-20 cm",NA,NA,140,62.39088013,21.94463793
49384534,49384534,"30-07-18","Yes",438,NA,NA,NA,NA,3.5,3.4,4.6,4.19,89.9,8.08,350.7,"88.4","",1,"1",NA,188.3,"26.5",15.8,"4",282.6,"115.6","C22","C23","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",1,"0-20 cm",NA,NA,14,63.41807877,22.36496058
49384832,49384832,"31-07-18","Yes",192,NA,NA,NA,NA,3.5,3.4,4.26,4.28,26.5,17.28,482.2,"456.3","",0,NA,NA,78.9,"27.5",22.7,"18.7",251.4,"334.1","C23","C23","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",2,"0-20 cm",NA,NA,51,66.05324344,23.61484961
49384868,49384868,"09-08-18","Yes",23,7,24,17,59,4.4,4.2,4.69,4.64,17.2,18.34,44.3,"157.9","",0,NA,NA,14.5,"33.3",2.8,"9.5",35.6,"71.1","E30","E30","U112","U415","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,37,66.37115019,23.78522373
49385002,49385002,"30-07-18","Yes",898,7,6,60,34,3.9,4.3,4.23,4.97,4.63,3.03,14,"26.1","",0,"1",NA,20.7,"26.4",0.7,"1.1",20.9,"29.1","C33","C33","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",3,"0-20 cm",NA,NA,176,67.55343362,24.46289182
49385056,49385056,"10-07-18","Yes",851,NA,NA,NA,NA,3.4,3.3,4.56,4.23,3.62,2.58,17.9,"23.5","",0,NA,NA,9.8,"< LOD",0.8,"1",34.9,"31.5","C22","C22","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",2,"0-20 cm",NA,NA,235,68.02935512,24.75711223
49402656,49402656,"07-06-18","Yes",806,NA,NA,NA,NA,6.8,7.1,6.77,7.32,30,21.6,45,"42.4","",2,"8",NA,19.9,"< LOD",5,"4.2",154.9,"200.2","C10","C10","U120","U120","HU","HU","HU2","HU2","HU23","HU23","HU232","HU232",2,"0-20 cm",NA,NA,209,46.71276252,18.10607478
49402836,49402836,"12-06-18","Yes",862,NA,NA,NA,NA,5.5,5.9,5.95,6.47,7.41,12.52,12.7,"18.9","",1,NA,NA,77.4,"83.6",1.5,"2.1",379.3,"328.3","B52","B52","U111","U111","SK","SK","SK0","SK0","SK02","SK02","SK023","SK023",1,"0-20 cm",NA,NA,165,48.32138152,18.36354926
49402872,49402872,"30-08-18","Yes",869,43,28,13,59,6.5,6.3,6.62,6.88,14.93,8.45,23.6,"14.3","",2,"1",NA,23,"< LOD",2.4,"1.6",261.7,"126.4","B52","B11","U111","U111","SK","SK","SK0","SK0","SK02","SK02","SK022","SK022",1,"0-20 cm",NA,NA,251,48.64285088,18.41756908
49404266,49404266,"19-06-18","Yes",770,NA,NA,NA,NA,3.9,3.9,4.13,4.3,49,49.67,115.1,"116","",0,NA,NA,56.4,"59.1",8.3,"7.9",163,"322.1","B11","B11","U111","U111","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",4,"0-20 cm",3.1,6.8,10,61.04100238,21.4767063
49404432,49404432,"05-06-18","Yes",57,NA,NA,NA,NA,6.3,6.4,6.42,6.84,25.1,18.63,28,"29.9","",0,"1",NA,44.3,"43.5",2.5,"2.5",82.9,"125.3","B55","B13","U111","U111","FI","FI","FI1","FI1","FI19","FI19","FI194","FI194",1,"0-20 cm",NA,NA,90,62.51182362,22.03176329
49404536,49404536,"16-07-18","Yes",127,NA,NA,NA,NA,5,5.6,5.34,6.19,36.7,12.24,23.1,"25.8","",0,NA,NA,66.9,"66.6",2.6,"2.7",234.6,"184.1","B13","B15","U111","U111","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",1,"0-20 cm",NA,NA,5,63.43261035,22.41175328
49423170,49423170,"28-05-18","Yes",848,NA,NA,NA,NA,5.6,6.3,5.9,6.81,10.15,6.74,8.7,"9.5","",0,NA,NA,57.7,"39.4",1,"1",46.8,"99.5","B13","B13","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL713","PL713",2,"0-20 cm",0.4,1.2,216,51.29876037,18.92935425
49423218,49423218,"07-05-18","Yes",816,NA,NA,NA,NA,6,5.6,6.26,6.02,11.52,13.12,9.2,"9","",0,NA,NA,27.8,"29.4",0.9,"1",21.1,"71.1","B11","B13","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",1,"0-20 cm",NA,NA,100,51.72642892,19.0140247
49423254,49423254,"12-05-18","Yes",767,NA,NA,NA,NA,5.5,5.5,5.79,5.64,51.5,50.51,87.7,"63.2","",0,NA,NA,29.6,"10",8.1,"6.4",31.6,"26.8","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL715","PL715",3,"0-20 cm",NA,NA,130,52.04710247,19.0788332
49423282,49423282,"05-05-18","Yes",790,NA,NA,NA,NA,4.1,4.3,4.51,4.52,10.33,14.04,11.3,"12.7","",1,"1",NA,27.8,"25.7",1.2,"1.4",32,"71.3","B14","B13","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL715","PL715",1,"0-20 cm",0.5,1.2,162,52.29647003,19.130034
49423380,49423380,"30-05-18","Yes",720,NA,NA,NA,NA,4.9,5.2,5.38,5.68,11.33,37.21,15.7,"10.4","",0,NA,NA,47.6,"89.3",1.5,"1.4",106.4,"115.9","B11","B16","U111","U111","PL","PL","PL6","PL6","PL61","PL61","PL616","PL616",1,"0-20 cm",0.5,1.3,128,53.16895389,19.3149235
49423434,49423434,"12-06-18","Yes",749,NA,NA,NA,NA,5.6,5.6,5.74,5.97,24.9,24.55,8.6,"14","",0,NA,NA,63.1,"72.2",1,"1.7",208.5,"263.6","B16","B14","U111","U111","PL","PL","PL6","PL6","PL62","PL62","PL621","PL621",3,"0-20 cm",NA,NA,134,53.64951531,19.42074813
49423458,49423458,"27-07-18","Yes",864,NA,NA,NA,NA,4.5,4.7,4.84,5.05,11.72,15.49,9,"9.3","",0,NA,NA,67.7,"61.5",1.1,"1.2",109.9,"130.9","B32","B32","U111","U111","PL","PL","PL6","PL6","PL63","PL63","PL638","PL638",2,"0-20 cm",NA,NA,143,53.86305498,19.46872049
49423462,49423462,"26-07-18","Yes",755,NA,NA,NA,NA,6.4,5.7,6.44,6.29,19.46,18.93,14.1,"27.35","",0,NA,NA,45.6,"30.2",1.4,"2.8",147.3,"123.8","B32","B11","U111","U111","PL","PL","PL6","PL6","PL63","PL63","PL638","PL638",4,"0-20 cm",NA,NA,126,53.89864238,19.47677322
49423480,49423480,"25-07-18","Yes",748,NA,NA,NA,NA,7,6.5,7.25,6.9,80.7,16.69,118,"7.9","",159,NA,NA,48.3,"42.6",13.4,"0.9",94.1,"100.2","E20","E20","U111","U111","PL","PL","PL6","PL6","PL62","PL62","PL621","PL621",1,"0-20 cm",NA,NA,21,54.05877671,19.51321547
49423488,49423488,"25-07-18","Yes",766,NA,NA,NA,NA,5.9,6.6,5.94,7.1,9.2,12.01,20.5,"10.4","",0,NA,NA,22.9,"< LOD",2.1,"1.3",75.9,"72.5","E20","E20","U111","U111","PL","PL","PL6","PL6","PL62","PL62","PL621","PL621",1,"0-20 cm",NA,NA,128,54.12994284,19.52952051
49424308,49424308,"18-09-18","Yes",706,NA,NA,NA,NA,4.7,4.5,5.18,5.34,18.1,12.69,144.4,"114.7","",0,"2",NA,16.5,"11.5",8.8,"6.6",111.8,"134","C33","C33","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",2,"0-20 cm",NA,NA,48,61.41030248,21.64842204
49424542,49424542,"16-07-18","Yes",751,NA,NA,NA,NA,3.6,3.3,4.91,4.07,9.15,8.13,30,"90.1","",0,NA,NA,18.5,"18.1",1.3,"3.6",6.4,"46.5","C22","C33","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",3,"0-20 cm",NA,NA,19,63.48252601,22.47381655
49424820,49424820,"15-08-18","Yes",842,NA,NA,NA,NA,3.5,3.5,4.2,4.23,32.7,20.2,491.7,"472.8","",0,"5",NA,42.8,"27.2",18.6,"20",679.3,"261.8","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",2,"0-20 cm",NA,NA,63,65.94022148,23.64465007
49424830,49424830,"15-08-18","Yes",609,NA,NA,NA,NA,3.5,3.6,4.45,4.33,33,17.44,512,"505","",0,"5",NA,37.1,"21.3",27.4,"25.4",298,"217.3","C32","C32","U420","U420","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,46,66.02852317,23.69135987
49425006,49425006,"30-07-18","Yes",76,36,8,63,29,4.1,3.4,4.74,4.13,8.33,6.41,39.7,"78.6","",1,"1",NA,31.7,"42.8",2.2,"3.4",59.1,"81.2","C31","C31","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",2,"0-20 cm",NA,NA,229,67.58114359,24.57523267
49425064,49425064,"10-07-18","Yes",731,NA,NA,NA,NA,3.9,3.4,4.57,4.3,3.13,4.67,29.4,"53.4","",0,NA,NA,23,"18.4",1.2,"1.6",34.8,"72.6","C22","C22","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,241,68.09209904,24.89464084
49425226,49425226,"15-07-18","Yes",779,8,0,100,0,5.9,6,6.02,6.5,3.51,1.66,0.4,"< LOD","",1,NA,NA,0,"< LOD",0.1,"< LOD",28.1,"18.6","F20","F20","U420","U420","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,99,69.51694694,25.8732278
49442584,49442584,"08-08-18","Yes",657,NA,NA,NA,NA,7.7,7.3,8.04,8.28,14.3,15.95,10.1,"10.5","",18,"7",NA,24.3,"14.4",1.4,"1.3",156.1,"167","B22","B32","U111","U111","HU","HU","HU2","HU2","HU23","HU23","HU231","HU231",1,"0-20 cm",NA,NA,10194,46.06480217,18.06003626
49442656,49442656,"26-05-18","Yes",803,NA,NA,NA,NA,7.4,7.2,7.75,7.35,19.14,30.5,31.1,"37.6","",183,"172",NA,9.4,"< LOD",2.6,"2.7",117.1,"208.2","C10","C10","U120","U120","HU","HU","HU2","HU2","HU23","HU23","HU233","HU233",2,"0-20 cm",NA,NA,165,46.70882225,18.15808906
49442722,49442722,"26-07-18","Yes",780,NA,NA,NA,NA,7.3,6.9,7.59,7.38,12.49,10.09,9.9,"14.3","",6,NA,NA,11.3,"< LOD",1.1,"1.5",94.9,"113.9","B31","B11","U111","U111","HU","HU","HU2","HU2","HU21","HU21","HU211","HU211",1,"0-20 cm",NA,NA,159,47.29885099,18.25070739
49442934,49442934,"06-06-18","Yes",788,NA,NA,NA,NA,7,7,7.15,7.83,22.4,18.76,36.1,"23.4","",254,"322",NA,10.4,"< LOD",3.6,"2.6",132.5,"145.9","E20","E20","U111","U111","SK","SK","SK0","SK0","SK03","SK03","SK031","SK031",1,"0-20 cm",NA,NA,407,49.19213605,18.56726007
49443178,49443178,"13-08-18","Yes",614,NA,NA,NA,NA,3.9,3.9,4.05,4.12,12.37,9.72,12.7,"13","",0,NA,NA,52.5,"40.7",1.1,"1.3",20.3,"40.2","B41","B14","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL713",3,"0-20 cm",NA,NA,206,51.36784634,18.971868
49443196,49443196,"01-06-18","Yes",673,NA,NA,NA,NA,5.3,5.6,5.77,6.13,3.43,7.12,5.9,"6.5","",0,NA,NA,40.9,"37.4",0.6,"0.8",9.5,"40.3","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",3,"0-20 cm",NA,NA,192,51.52821969,19.00360987
49443268,49443268,"01-05-18","Yes",626,NA,NA,NA,NA,4.4,4.4,4.85,4.78,14.79,15.84,7.8,"10","",0,NA,NA,54,"57.4",1.1,"1.3",56.2,"98","B21","B14","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL715","PL715",4,"0-20 cm",0.9,1.9,177,52.16954543,19.1333837
49443502,49443502,"23-08-18","Yes",617,NA,NA,NA,NA,4.8,5.2,5.18,5.82,11.37,9.39,11.3,"7.9","",0,NA,NA,25,"34.5",1.2,"0.9",112.5,"60.8","B13","B14","U111","U111","PL","PL","PL6","PL6","PL62","PL62","PL621","PL621",3,"0-20 cm",NA,NA,161,54.25210319,19.5886604
49444320,49444320,"18-09-18","Yes",609,NA,NA,NA,NA,6,5.8,6.37,6.45,20.9,19.8,12.4,"14","",1,NA,NA,61.1,"59.9",1.4,"1.6",149.8,"151.1","E20","D20","U111","U415","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",1,"0-20 cm",NA,NA,1,61.5136597,21.72469238
49444528,49444528,"16-07-18","Yes",519,NA,NA,NA,NA,3.2,2.9,4.35,3.95,34.6,15.23,237.8,"495.7","",1,"5",NA,106.9,"110.9",8.3,"13",197.1,"290.2","C21","C21","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",1,"0-20 cm",NA,NA,39,63.35544349,22.45986453
49444846,49444846,"21-09-18","Yes",593,NA,NA,NA,NA,3.8,3.6,4.68,4.37,22.9,7.21,222.6,"95","",0,"1",NA,38.2,"11.8",10.4,"4.1",211.9,"113.5","C23","C23","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,104,66.1662229,23.80995815
49445008,49445008,"30-07-18","Yes",711,8,6,67,28,3.7,3.3,4.25,4.1,3.58,3.1,8.7,"18.9","",0,"1",NA,25,"< LOD",0.5,"0.9",26.6,"41.6","C31","C31","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,248,67.59497141,24.63150193
49445044,49445044,"09-07-18","Yes",702,17,8,67,25,4.3,4.4,4.69,4.79,3.4,2.57,12.8,"11.7","",1,"1",NA,6.3,"< LOD",0.7,"0.6",21.4,"22.1","C23","C23","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,176,67.91209822,24.82886051
49462554,49462554,"23-08-18","Yes",755,NA,NA,NA,NA,7.6,7.1,8,8.14,19.88,16.2,16.8,"22.6","",65,"68",NA,5.7,"35.1",1.6,"2",71.8,"98.2","B33","B31","U111","U111","HU","HU","HU2","HU2","HU23","HU23","HU231","HU231",3,"0-20 cm",NA,NA,92,45.79440752,18.04564299
49462572,49462572,"09-08-18","Yes",772,NA,NA,NA,NA,5.9,4.7,5.97,5.23,9.63,7.63,17.4,"22.8","",2,"1",NA,13.2,"15.1",1.8,"2.3",106.8,"104.7","C10","C10","U120","U120","HU","HU","HU2","HU2","HU23","HU23","HU231","HU231",1,"0-20 cm",NA,NA,149,45.95548104,18.06963613
49462810,49462810,"05-07-18","Yes",745,NA,NA,NA,NA,6.9,6.9,7.04,7.71,11.16,18.47,20.2,"17.5","",1,"3",NA,31.4,"31.8",2.2,"1.9",314.8,"305.7","B11","B12","U111","U111","SK","SK","SK0","SK0","SK02","SK02","SK023","SK023",1,"0-20 cm",NA,NA,192,48.08305403,18.40515612
49464312,49464312,"18-09-18","Yes",709,NA,NA,NA,NA,5.2,5.6,5.53,6.03,33.6,20.4,50,"50.6","",0,NA,NA,34,"47.6",4.3,"4.3",200.5,"176.4","B13","B13","U111","U111","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",1,"0-20 cm",NA,NA,3,61.43980143,21.73522615
49464498,49464498,"28-06-18","Yes",745,NA,NA,NA,NA,3,3,4.05,4.25,14.67,10.52,487.7,"439.8","",0,NA,NA,86.2,"56.3",11.1,"11.2",318.3,"239.2","C22","C22","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",4,"0-20 cm",NA,NA,52,63.0867795,22.38624389
49464876,49464876,"08-08-18","Yes",56,NA,NA,NA,NA,3.8,4.1,4.89,4.71,25.6,4.07,124.2,"26.5","",0,"1",NA,62.4,"11.1",4,"1.3",101.7,"33.9","C10","C10","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",3,"0-20 cm",NA,NA,80,66.4273777,23.99792734
49481956,49481956,"02-05-18","Yes",520,NA,NA,NA,NA,7.4,7.4,7.83,7.82,17.48,19.85,22.5,"25.3","",17,"22",NA,10.8,"< LOD",2.5,"2.6",1517.8,"1438","B81","B81","U111","U111","IT","IT","ITF","ITF","ITF4","ITF4","ITF43","ITF43",3,"0-20 cm",NA,NA,72,40.42609024,17.3656099
49482568,49482568,"09-08-18","Yes",731,NA,NA,NA,NA,6.2,6.5,6.28,6.98,15.42,6.13,12,"13.5","",1,NA,NA,30.1,"39.5",1.5,"1.6",185.8,"161.6","B11","B31","U111","U111","HU","HU","HU2","HU2","HU23","HU23","HU231","HU231",2,"0-20 cm",NA,NA,105,45.91773662,18.08991827
49483014,49483014,"18-08-18","Yes",704,NA,NA,NA,NA,4.1,5.9,4.4,6.35,49,19.64,37.7,"22.9","",0,NA,NA,65,"11.6",4,"2.4",148.4,"76.7","E20","C10","U420","U120","PL","PL","PL2","PL2","PL22","PL22","PL225","PL225",1,"0-20 cm",NA,NA,299,49.90159134,18.75021193
49483194,49483194,"01-06-18","Yes",711,NA,NA,NA,NA,3.4,3.3,4.05,4.08,3.14,3.78,13.3,"14.8","",0,"1",NA,10.2,"< LOD",0.6,"0.8",0.5,"31.2","C32","C32","U120","U120","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",1,"0-20 cm",NA,NA,222,51.50596355,19.05731201
49483198,49483198,"01-06-18","Yes",767,NA,NA,NA,NA,4.5,4.6,4.77,5.5,11.66,3.11,7.9,"8.5","",0,NA,NA,54.5,"44.5",0.9,"1",74.5,"68.3","B15","B15","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",3,"0-20 cm",NA,NA,212,51.54159619,19.0644403
49483302,49483302,"06-09-18","Yes",713,NA,NA,NA,NA,4.4,5.4,4.46,6.07,21.4,5.97,5.7,"8.1","",1,NA,NA,79.9,"62.6",0.9,"0.9",68.8,"116.4","B16","B22","U111","U111","PL","PL","PL6","PL6","PL61","PL61","PL619","PL619",1,"0-20 cm",NA,NA,157,52.46775432,19.25472929
49484292,49484292,"21-06-18","Yes",286,NA,NA,NA,NA,4.2,4.5,4.62,5.05,38.5,18,75.1,"174.2","",0,NA,NA,36,"15.6",5.8,"11.4",106.2,"186.3","C21","C21","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",1,"0-20 cm",NA,NA,10063,61.25963714,21.70645451
49484314,49484314,"18-09-18","Yes",697,NA,NA,NA,NA,3.4,3.5,4.08,4.36,28.4,9.48,147.2,"101.8","",0,"1",NA,66.9,"33.9",8.1,"6.7",112.3,"107.7","C33","C33","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI196","FI196",1,"0-20 cm",NA,NA,16,61.45453115,21.77869024
49484440,49484440,"05-06-18","Yes",324,NA,NA,NA,NA,3.7,3.6,4.34,4.37,7.1,7.24,34.1,"52","",0,"2",NA,9.9,"13.4",1.5,"2.2",71.8,"87.9","C21","C21","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI194","FI194",2,"0-20 cm",1.9,2.2,121,62.57028485,22.21277298
49484508,49484508,"28-06-18","Yes",438,NA,NA,NA,NA,3.4,3,4.11,3.77,124.1,31.8,471.8,"528.5","",0,"3",NA,133,"64.1",21.2,"20",308.9,"181.1","C10","C10","U120","U120","FI","FI","FI1","FI1","FI19","FI19","FI195","FI195",2,"0-20 cm",NA,NA,49,63.17209309,22.46248175
49484958,49484958,"06-08-18","Yes",431,20,5,74,21,4,4.2,4.31,4.8,13.19,3.2,20.2,"14.9","",1,"2",NA,22.9,"21.2",0.8,"0.7",34.2,"31","C32","C32","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,188,67.14679902,24.45614461
49485034,49485034,"09-07-18","Yes",357,NA,NA,NA,NA,3.8,4.1,4.67,4.88,3.36,2.84,13.9,"15.5","",0,"2",NA,14.2,"16",0.6,"0.7",57.8,"25.3","C22","C22","U120","U120","FI","FI","FI1","FI1","FI1D","FI1D","FI1D7","FI1D7",1,"0-20 cm",NA,NA,177,67.81631176,24.86523946
49501954,49501954,"02-08-18","Yes",399,NA,NA,NA,NA,7.4,7.4,7.94,7.82,9.18,14.02,7.8,"8.4","",4,"4",NA,34.9,"29.5",0.8,"1",633.5,"580.8","B43","E30","U111","U112","IT","IT","ITF","ITF","ITF4","ITF4","ITF43","ITF43",2,"0-20 cm",NA,NA,74,40.40633014,17.38689055
49502560,49502560,"23-08-18","Yes",303,NA,NA,NA,NA,4.6,4.7,5.04,5.61,7.62,5.97,9.6,"10.3","",0,NA,NA,31,"30.7",1.1,"1.3",123,"118.3","B33","F40","U111","U111","HU","HU","HU2","HU2","HU23","HU23","HU231","HU231",1,"0-20 cm",1.1,3.3,97,45.84419638,18.10481197
49502668,49502668,"07-06-18","Yes",360,NA,NA,NA,NA,7.4,7.3,7.84,8.17,17.69,17.6,19.6,"20.1","",12,"11",NA,26.8,"23.6",2.1,"2",385.5,"350.6","B11","B16","U111","U111","HU","HU","HU2","HU2","HU21","HU21","HU211","HU211",1,"0-20 cm",1.2,0.9,135,46.81015139,18.2528947
49502704,49502704,"25-07-18","Yes",376,NA,NA,NA,NA,7.6,7.5,7.93,8.12,15.62,20.99,21.1,"22.9","",17,"22",NA,13.9,"22.2",2.4,"2.3",138.3,"350.1","B16","B32","U111","U111","HU","HU","HU2","HU2","HU21","HU21","HU211","HU211",1,"0-20 cm",NA,NA,193,47.1319502,18.30381787
49502800,49502800,"05-07-18","Yes",772,NA,NA,NA,NA,7.5,7.2,7.69,7.96,53.4,20.09,10.9,"12.2","",16,"13",NA,50.4,"55.3",1.8,"1.3",207,"226.4","B16","B11","U111","U111","SK","SK","SK0","SK0","SK02","SK02","SK023","SK023",1,"0-20 cm",0.7,1.6,210,47.98964473,18.44362467
49503172,49503172,"01-06-18","Yes",565,NA,NA,NA,NA,4.3,4,4.8,4.85,6.98,5.25,43.5,"36.5","",0,NA,NA,39.9,"20.2",4.4,"3.7",10.3,"35.6","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL713","PL713",1,"0-20 cm",NA,NA,195,51.30775043,19.0468487
49503190,49503190,"01-06-18","Yes",880,NA,NA,NA,NA,4,4.1,4.53,4.7,2.89,2.71,11.5,"13","",0,NA,NA,49.5,"43.6",1.1,"1.3",7.9,"33.7","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",2,"0-20 cm",NA,NA,228,51.4681027,19.07879305
49503208,49503208,"16-06-18","Yes",377,NA,NA,NA,NA,5.5,5.3,5.77,5.87,16.5,16.5,42.4,"33.5","",0,NA,NA,16.3,"10.3",3.6,"2.7",12.4,"44.2","E20","E20","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL714","PL714",1,"0-20 cm",NA,NA,224,51.62843775,19.11101584
49503244,49503244,"01-06-18","Yes",458,NA,NA,NA,NA,5.1,5.3,5.41,6.04,6.35,5,8.7,"9.7","",0,NA,NA,34.8,"28.7",1.2,"1.2",64.5,"68.5","B14","B14","U111","U111","PL","PL","PL7","PL7","PL71","PL71","PL712","PL712",1,"0-20 cm",0.9,1.4,171,51.94905684,19.17631079
