"POINTID","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018"
50284220,"FI","FI1","FI1C","FI1C1"
50284232,"FI","FI1","FI1C","FI1C1"
50284328,"FI","FI1","FI19","FI197"
50284436,"FI","FI1","FI19","FI197"
50284502,"FI","FI1","FI19","FI194"
50284508,"FI","FI1","FI19","FI194"
50284620,"FI","FI1","FI1D","FI1D9"
50284688,"FI","FI1","FI1D","FI1D9"
50284804,"FI","FI1","FI1D","FI1D9"
50285020,"FI","FI1","FI1D","FI1D7"
50285214,"FI","FI1","FI1D","FI1D7"
50301954,"IT","ITF","ITF4","ITF45"
50302620,"HU","HU3","HU33","HU331"
50302926,"SK","SK0","SK03","SK031"
50303214,"PL","PL7","PL71","PL713"
50303340,"PL","PL9","PL92","PL922"
50303642,"LT","LT0","LT02","LT023"
50303656,"LT","LT0","LT02","LT023"
50303660,"LT","LT0","LT02","LT023"
50303674,"LT","LT0","LT02","LT023"
50303696,"LT","LT0","LT02","LT023"
50303796,"LV","LV0","LV00","LV003"
50303804,"LV","LV0","LV00","LV003"
50303814,"LV","LV0","LV00","LV003"
50304402,"FI","FI1","FI19","FI197"
50304582,"FI","FI1","FI1D","FI1D5"
50305068,"FI","FI1","FI1D","FI1D7"
50322648,"HU","HU3","HU33","HU331"
50322756,"HU","HU1","HU12","HU120"
50322774,"HU","HU1","HU12","HU120"
50322912,"SK","SK0","SK03","SK032"
50322994,"PL","PL2","PL21","PL219"
50323008,"PL","PL2","PL21","PL214"
50323020,"PL","PL2","PL21","PL214"
50323026,"PL","PL2","PL21","PL214"
50323074,"PL","PL2","PL21","PL214"
50323462,"PL","PL6","PL62","PL622"
50323502,"PL","PL6","PL62","PL622"
50323756,"LV","LV0","LV00","LV003"
50323762,"LV","LV0","LV00","LV003"
50323806,"LV","LV0","LV00","LV003"
50324178,"FI","FI1","FI1C","FI1C1"
50324190,"FI","FI1","FI1C","FI1C1"
50324316,"FI","FI1","FI19","FI197"
50324484,"FI","FI1","FI19","FI194"
50324538,"FI","FI1","FI1D","FI1D5"
50324550,"FI","FI1","FI1D","FI1D5"
50324560,"FI","FI1","FI1D","FI1D5"
50324578,"FI","FI1","FI1D","FI1D5"
50324884,"FI","FI1","FI1D","FI1D7"
50324938,"FI","FI1","FI1D","FI1D7"
50325010,"FI","FI1","FI1D","FI1D7"
50342776,"HU","HU1","HU12","HU120"
50343024,"PL","PL2","PL21","PL214"
50343142,"PL","PL7","PL72","PL721"
50343154,"PL","PL7","PL72","PL721"
50343244,"PL","PL7","PL71","PL715"
50343250,"PL","PL7","PL71","PL715"
50343442,"PL","PL6","PL62","PL622"
50343732,"LT","LT0","LT02","LT023"
50343746,"LT","LT0","LT02","LT023"
50343760,"LV","LV0","LV00","LV003"
50343778,"LV","LV0","LV00","LV003"
50343782,"LV","LV0","LV00","LV003"
50343800,"LV","LV0","LV00","LV003"
50343970,"EE","EE0","EE00","EE004"
50344270,"FI","FI1","FI1C","FI1C1"
50344348,"FI","FI1","FI19","FI197"
50344366,"FI","FI1","FI19","FI197"
50344878,"FI","FI1","FI1D","FI1D7"
50344932,"FI","FI1","FI1D","FI1D7"
50345050,"FI","FI1","FI1D","FI1D7"
50345130,"FI","FI1","FI1D","FI1D7"
50361942,"IT","ITF","ITF4","ITF45"
50362630,"HU","HU3","HU33","HU331"
50362720,"HU","HU1","HU12","HU120"
50362788,"HU","HU3","HU31","HU313"
50362842,"SK","SK0","SK03","SK032"
50363022,"PL","PL2","PL21","PL214"
50363026,"PL","PL2","PL21","PL214"
50363130,"PL","PL7","PL72","PL722"
50363490,"PL","PL6","PL62","PL622"
50363718,"LT","LT0","LT02","LT023"
50363736,"LT","LT0","LT02","LT023"
50364240,"FI","FI1","FI1C","FI1C1"
50364448,"FI","FI1","FI19","FI194"
50364606,"FI","FI1","FI1D","FI1D9"
50364624,"FI","FI1","FI1D","FI1D9"
50364678,"FI","FI1","FI1D","FI1D9"
50364808,"FI","FI1","FI1D","FI1D9"
50382636,"HU","HU3","HU33","HU331"
50382658,"HU","HU3","HU33","HU331"
50382730,"HU","HU1","HU12","HU120"
50382960,"PL","PL2","PL21","PL219"
50383086,"PL","PL2","PL21","PL214"
50383320,"PL","PL9","PL91","PL913"
50383432,"PL","PL6","PL62","PL622"
50383504,"PL","PL6","PL62","PL622"
50383522,"PL","PL6","PL62","PL622"
50383668,"LT","LT0","LT02","LT023"
50383678,"LT","LT0","LT02","LT023"
50383732,"LT","LT0","LT02","LT023"
50383750,"LT","LT0","LT02","LT023"
50383804,"LV","LV0","LV00","LV003"
50384260,"FI","FI1","FI1C","FI1C2"
50384346,"FI","FI1","FI19","FI197"
50384494,"FI","FI1","FI19","FI194"
50384652,"FI","FI1","FI1D","FI1D9"
50384994,"FI","FI1","FI1D","FI1D7"
50385232,"FI","FI1","FI1D","FI1D7"
50401930,"IT","ITF","ITF4","ITF45"
50402656,"HU","HU3","HU33","HU331"
50402876,"SK","SK0","SK03","SK032"
50402992,"PL","PL2","PL21","PL219"
50403010,"PL","PL2","PL21","PL214"
50403182,"PL","PL7","PL71","PL713"
50403208,"PL","PL7","PL71","PL713"
50403244,"PL","PL7","PL71","PL715"
50403250,"PL","PL7","PL71","PL715"
50403370,"PL","PL9","PL92","PL922"
50403388,"PL","PL9","PL92","PL924"
50403710,"LT","LT0","LT02","LT023"
50403872,"LV","LV0","LV00","LV003"
50404972,"FI","FI1","FI1D","FI1D7"
50405140,"FI","FI1","FI1D","FI1D7"
50405152,"FI","FI1","FI1D","FI1D7"
50422622,"HU","HU3","HU33","HU331"
50422798,"HU","HU3","HU31","HU313"
50423194,"PL","PL7","PL71","PL713"
50423230,"PL","PL7","PL71","PL715"
50423252,"PL","PL9","PL92","PL926"
50423360,"PL","PL9","PL92","PL922"
50423474,"PL","PL6","PL62","PL622"
50423510,"PL","PL6","PL62","PL622"
50424278,"FI","FI1","FI1C","FI1C2"
50424476,"FI","FI1","FI19","FI194"
50424512,"FI","FI1","FI19","FI193"
50424544,"FI","FI1","FI1D","FI1D5"
50424782,"FI","FI1","FI1D","FI1D9"
50424896,"FI","FI1","FI1D","FI1D7"
50424986,"FI","FI1","FI1D","FI1D7"
50442704,"HU","HU3","HU33","HU331"
50443136,"PL","PL7","PL72","PL721"
50443648,"LT","LT0","LT02","LT023"
50443654,"LT","LT0","LT02","LT023"
50443810,"LV","LV0","LV00","LV003"
50444180,"FI","FI1","FI1C","FI1C1"
50444306,"FI","FI1","FI19","FI197"
50444630,"FI","FI1","FI1D","FI1D9"
50462726,"HU","HU1","HU12","HU120"
50462784,"HU","HU3","HU31","HU312"
50462878,"SK","SK0","SK03","SK032"
50463018,"PL","PL2","PL21","PL214"
50463076,"PL","PL2","PL21","PL214"
50463086,"PL","PL2","PL21","PL214"
50463176,"PL","PL7","PL72","PL721"
50463320,"PL","PL9","PL91","PL913"
50463772,"LV","LV0","LV00","LV003"
50463826,"LV","LV0","LV00","LV003"
50464184,"FI","FI1","FI1C","FI1C1"
50464192,"FI","FI1","FI1C","FI1C1"
50464202,"FI","FI1","FI1C","FI1C1"
50464206,"FI","FI1","FI1C","FI1C1"
50464260,"FI","FI1","FI1C","FI1C2"
50464274,"FI","FI1","FI1C","FI1C2"
50464368,"FI","FI1","FI19","FI197"
50464562,"FI","FI1","FI1D","FI1D5"
50464624,"FI","FI1","FI1D","FI1D9"
50464688,"FI","FI1","FI1D","FI1D9"
50464692,"FI","FI1","FI1D","FI1D9"
50483034,"PL","PL2","PL21","PL214"
50483070,"PL","PL2","PL21","PL214"
50483388,"PL","PL9","PL92","PL924"
50483394,"PL","PL9","PL92","PL924"
50483656,"LT","LT0","LT02","LT023"
50483696,"LT","LT0","LT02","LT028"
50483710,"LT","LT0","LT02","LT028"
50483728,"LT","LT0","LT02","LT023"
50483840,"LV","LV0","LV00","LV003"
50484204,"FI","FI1","FI1C","FI1C1"
50484302,"FI","FI1","FI19","FI197"
50484402,"FI","FI1","FI19","FI197"
50484438,"FI","FI1","FI19","FI193"
50484564,"FI","FI1","FI1D","FI1D5"
50484654,"FI","FI1","FI1D","FI1D9"
50502616,"HU","HU3","HU33","HU331"
50502724,"HU","HU1","HU12","HU120"
50502738,"HU","HU1","HU12","HU120"
50502828,"HU","HU3","HU31","HU313"
50502864,"SK","SK0","SK03","SK032"
50503080,"PL","PL2","PL21","PL214"
50503200,"PL","PL9","PL92","PL921"
50503218,"PL","PL9","PL92","PL926"
50503224,"PL","PL9","PL92","PL926"
50503246,"PL","PL9","PL92","PL926"
50503672,"LT","LT0","LT02","LT023"
50503770,"LV","LV0","LV00","LV003"
50504034,"EE","EE0","EE00","EE004"
50504230,"FI","FI1","FI1C","FI1C1"
50504250,"FI","FI1","FI1C","FI1C1"
50504430,"FI","FI1","FI19","FI193"
50504566,"FI","FI1","FI1D","FI1D5"
50504682,"FI","FI1","FI1D","FI1D9"
50504794,"FI","FI1","FI1D","FI1D9"
50504802,"FI","FI1","FI1D","FI1D9"
50505018,"FI","FI1","FI1D","FI1D7"
50505168,"FI","FI1","FI1D","FI1D7"
50522764,"HU","HU3","HU32","HU322"
50522866,"SK","SK0","SK03","SK032"
50523028,"PL","PL2","PL21","PL214"
50523064,"PL","PL2","PL21","PL214"
50523412,"PL","PL9","PL92","PL924"
50523642,"LT","LT0","LT02","LT023"
50523678,"LT","LT0","LT02","LT023"
50523746,"LT","LT0","LT02","LT023"
50523782,"LV","LV0","LV00","LV003"
50523804,"LV","LV0","LV00","LV003"
50523872,"LV","LV0","LV00","LV003"
50524204,"FI","FI1","FI1C","FI1C1"
50524420,"FI","FI1","FI19","FI197"
50524474,"FI","FI1","FI19","FI194"
50524618,"FI","FI1","FI1D","FI1D9"
50524662,"FI","FI1","FI1D","FI1D9"
