"POINTID","Elevation","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2","pH_H20","EC","OC","CaCO3","P","N","K","LC","LU","NUTS_0","NUTS_1","NUTS_2","NUTS_3","LC0_Desc.x","Revisited_point","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
50424544,442,NA,NA,NA,NA,1,3.6,4.12,144.7,399.4,0,38,31.2,86.2,"C32","U120","FI","FI1","FI1D","FI1D5","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50424782,831,NA,NA,NA,NA,1,4.1,4.61,4.67,5.2,0,5.5,0.3,18.6,"C22","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",1.044,1.272,NA,1.158,1.158,0.02,1.14503966098012,0.008907692307692
50424896,819,17,8,58,34,1,3.9,4.36,3.41,16.5,1,10.4,0.8,24,"D10","U120","FI","FI1","FI1D","FI1D7","Shrubland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50424986,895,NA,NA,NA,NA,1,4.3,4.73,3.25,19.6,0,17.3,0.7,30.3,"C22","U120","FI","FI1","FI1D","FI1D7","Woodland","Yes",0.838,0.97,NA,0.904,0.904,0.09,0.849213861449036,0.031292307692308
50442704,812,NA,NA,NA,NA,3,7.3,7.51,13.35,7.9,23,54.6,0.8,49.5,"B16","U111","HU","HU3","HU33","HU331","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50443136,834,NA,NA,NA,NA,1,4.2,4.8,5.6,12.5,0,83.3,1.2,18.1,"B11","U111","PL","PL7","PL72","PL721","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50443442,842,NA,NA,NA,NA,4,5.2,5.5,13.36,11.1,0,31.6,1.1,61.3,"C22","U120","PL","PL6","PL62","PL622","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50443648,576,NA,NA,NA,NA,2,6.8,6.93,6.32,15.5,3,8.5,1.6,19.5,"E20","U111","LT","LT0","LT02","LT023","Grassland","Yes",1.145,1.327,NA,1.236,1.236,0.07,1.18904785397139,0.033276923076923
50443654,835,NA,NA,NA,NA,1,5,5.61,3.33,10,0,51.3,0.8,32.4,"E20","U111","LT","LT0","LT02","LT023","Grassland","Yes",1.305,1.355,NA,1.33,1.33,0,1.33,0
50443810,816,NA,NA,NA,NA,1,4.2,4.59,12.6,19.8,0,16.1,1.8,84.1,"C31","U120","LV","LV0","LV00","LV003","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50444180,802,NA,NA,NA,NA,1,3.4,4.39,97.3,516.4,0,29.4,20.1,445.4,"C32","U420","FI","FI1","FI1C","FI1C1","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50444306,842,NA,NA,NA,NA,1,3.9,4.4,146.5,341.6,0,65.7,18.9,402.9,"C31","U120","FI","FI1","FI19","FI197","Woodland","Yes",0.111,0.135,NA,0.123,0.123,0.3,0.087339549763958,0.014192307692308
50444630,740,NA,NA,NA,NA,2,3.6,4.61,23.1,210.9,1,48.9,10,103.2,"C21","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50462726,778,NA,NA,NA,NA,1,7.2,7.82,12.06,8.6,11,19.8,1,69,"B16","U111","HU","HU1","HU12","HU120","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50462784,758,NA,NA,NA,NA,1,5,5.31,18.13,6.1,0,54.5,0.8,195.2,"E20","U410","HU","HU3","HU31","HU312","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50462878,778,NA,NA,NA,NA,2,3.8,4.19,9.26,39.4,1,16.5,2.1,73.7,"C31","U120","SK","SK0","SK03","SK032","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463014,827,NA,NA,NA,NA,1,5.5,5.86,13.47,12.8,0,71.1,1.7,86.1,"B11","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463018,858,NA,NA,NA,NA,1,5.9,6.32,7.65,14.9,0,20.7,1.7,158.2,"B11","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463076,805,NA,NA,NA,NA,1,7.2,7.46,36.7,26.3,126,56.8,2.9,68.8,"B23","U111","PL","PL2","PL21","PL214","Cropland","Yes",0.742,0.7,NA,0.721,0.721,0.17,0.628037119111337,0.047142307692308
50463086,808,9,28,33,40,1,6.6,6.97,19.64,16.5,3,16.3,1.9,214.8,"B51","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463176,823,NA,NA,NA,NA,1,4.3,4.56,16.69,13.6,0,29.2,1.4,34.9,"C10","U120","PL","PL7","PL72","PL721","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463320,790,NA,NA,NA,NA,1,4.6,5.01,9.4,10.8,1,46.3,1.1,22.5,"B11","U111","PL","PL9","PL91","PL913","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463356,804,2,5,80,15,1,5.4,5.78,15.44,8.9,0,57.9,1,191.4,"E20","U111","PL","PL9","PL92","PL922","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50463772,795,NA,NA,NA,NA,1,6.8,7.1,9.54,22.8,5,9.2,2,115,"C10","U120","LV","LV0","LV00","LV003","Woodland","Yes",NA,1.135,NA,NA,1.135,0.11,1.06110336747268,0.048019230769231
50463826,831,NA,NA,NA,NA,1,3.1,4.12,21.5,371.2,0,77.4,12.7,278.6,"E10","U120","LV","LV0","LV00","LV003","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464184,787,NA,NA,NA,NA,2,6.5,6.77,8.06,22.9,0,62.5,2.2,94.5,"B11","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",1.144,1.081,NA,1.112,1.1125,0.02,1.09966055668703,0.008557692307692
50464192,819,NA,NA,NA,NA,1,2.9,3.86,31.4,534.8,1,46.3,16.8,153.1,"C32","U120","FI","FI1","FI1C","FI1C1","Woodland","Yes",0.115,0.098,NA,0.107,0.1065,0.06,0.100356645756301,0.002457692307692
50464202,835,NA,NA,NA,NA,2,5.4,5.84,7.31,20.9,0,20.5,1.8,138,"B18","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",1.46,1.538,NA,1.499,1.499,0.06,1.45954917412333,0.034592307692308
50464206,786,NA,NA,NA,NA,1,3.9,4.55,6.17,30.5,0,11.3,2.3,147.5,"C10","U120","FI","FI1","FI1C","FI1C1","Woodland","Yes",0.642,1.118,NA,0.88,0.88,0.23,0.734801468134802,0.077846153846154
50464260,770,NA,NA,NA,NA,1,4,4.47,18.84,41,0,37.2,2.1,52.8,"E10","U120","FI","FI1","FI1C","FI1C2","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464274,804,NA,NA,NA,NA,1,4.1,4.18,12.1,21.1,0,13.9,0.9,22.3,"C21","U120","FI","FI1","FI1C","FI1C2","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464292,805,NA,NA,NA,NA,1,5,5.23,34,49.3,0,44.8,4.4,236.2,"B55","U111","FI","FI1","FI19","FI197","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464368,842,NA,NA,NA,NA,3,3.7,4.31,7.44,52.9,0,17.1,3.1,87,"C21","U120","FI","FI1","FI19","FI197","Woodland","Yes",0.563,0.722,NA,0.643,0.6425,0.03,0.627879762469848,0.007413461538462
50464400,815,NA,NA,NA,NA,1,3.3,4.32,9.59,45.3,0,30.2,1.8,69.2,"C22","U120","FI","FI1","FI19","FI197","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464562,946,NA,NA,NA,NA,4,3.5,4.52,9.02,61.4,0,30.5,2.5,88.2,"C33","U120","FI","FI1","FI1D","FI1D5","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464624,888,NA,NA,NA,NA,1,3.5,4.33,114.5,399.8,1,73.6,25.3,231.8,"E10","U120","FI","FI1","FI1D","FI1D9","Grassland","Yes",0.2,0.367,NA,0.284,0.2835,0.06,0.268244940940538,0.006542307692308
50464688,895,NA,NA,NA,NA,1,3.6,4.12,214,513.6,1,36.4,27.7,72.7,"C32","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50464692,928,NA,NA,NA,NA,1,4.5,4.91,39.8,93.6,1,52.6,5.7,26.7,"B11","U111","FI","FI1","FI1D","FI1D9","Cropland","Yes",0.735,0.668,NA,0.702,0.7015,0.19,0.598917588776977,0.051263461538462
50483034,893,NA,NA,NA,NA,1,4.5,4.83,10.46,9.9,0,13.8,1.2,41.9,"B15","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483070,839,NA,NA,NA,NA,1,7.2,7.58,27.5,11.2,13,41.7,1.5,99.1,"B13","U111","PL","PL2","PL21","PL214","Cropland","Yes",0.898,0.896,NA,0.897,0.897,0.02,0.885167656832142,0.0069
50483322,948,NA,NA,NA,NA,1,4.9,5.43,5.42,12.3,1,34.1,1.1,74.2,"B15","U111","PL","PL9","PL91","PL913","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483388,864,NA,NA,NA,NA,1,4.2,4.51,7.97,11.7,0,43.3,1.1,7.2,"C32","U120","PL","PL9","PL92","PL924","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483394,851,NA,NA,NA,NA,1,4.1,4.51,2.2,3.8,0,34.8,0.2,4.3,"C22","U120","PL","PL9","PL92","PL924","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483656,868,NA,NA,NA,NA,1,3.5,3.99,5.87,27.7,0,41.8,1.2,22.5,"C32","U120","LT","LT0","LT02","LT023","Woodland","Yes",0.585,1.134,NA,0.859,0.8595,0.01,0.853727225192511,0.003305769230769
50483696,914,NA,NA,NA,NA,4,7.1,7.4,14.83,17.5,31,42.6,2,144.8,"B11","U111","LT","LT0","LT02","LT028","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483710,931,NA,NA,NA,NA,4,5.2,5.47,11.26,13.8,0,11.7,1.5,255.5,"B11","U111","LT","LT0","LT02","LT028","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483728,926,NA,NA,NA,NA,2,5.7,5.78,10.52,17.5,0,11.7,1.9,88.3,"B13","U111","LT","LT0","LT02","LT023","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50483840,870,NA,NA,NA,NA,1,3.1,4.04,15.14,74.8,0,33.4,3,63.2,"C33","U120","LV","LV0","LV00","LV003","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484006,924,6,15,36,49,1,6,6.19,19.77,61.5,1,108.4,5.2,311.4,"E10","U111","EE","EE0","EE00","EE004","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484204,480,NA,NA,NA,NA,1,5.9,6.26,12.85,37.8,1,56.3,4.1,299.5,"B11","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484302,833,NA,NA,NA,NA,1,4.9,5.22,33.1,26.6,0,32,2.6,186.6,"B55","U111","FI","FI1","FI19","FI197","Cropland","Yes",0.879,0.917,NA,0.898,0.898,0.04,0.874156812579951,0.013815384615385
50484366,864,NA,NA,NA,NA,2,4,4.68,7.37,48.2,0,15.4,2.3,49.5,"C23","U120","FI","FI1","FI19","FI197","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484402,812,NA,NA,NA,NA,1,3.4,4.11,7.93,46.9,0,26.2,1.9,63.4,"C23","U120","FI","FI1","FI19","FI197","Woodland","Yes",0.726,0.876,NA,0.801,0.801,0.18,0.695381583340799,0.055453846153846
50484438,830,NA,NA,NA,NA,1,3.7,4.47,96.5,152.2,0,43.3,7,126.2,"C32","U120","FI","FI1","FI19","FI193","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484564,855,NA,NA,NA,NA,1,3.5,4.65,70,499.5,0,73.6,22.9,132.3,"C32","U120","FI","FI1","FI1D","FI1D5","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50484654,817,NA,NA,NA,NA,1,3.4,4.04,31.2,95.1,0,48.2,3.4,119,"C22","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502616,796,NA,NA,NA,NA,2,7.8,8.12,15.22,20.1,99,10.1,2,152.9,"B31","U111","HU","HU3","HU33","HU331","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502724,816,NA,NA,NA,NA,3,7,7.06,17.18,13.8,6,8.9,1.2,23.9,"C32","U120","HU","HU1","HU12","HU120","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502738,892,NA,NA,NA,NA,1,7.5,7.89,12.83,18,9,6.6,1.8,135.6,"B11","U111","HU","HU1","HU12","HU120","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502828,860,NA,NA,NA,NA,2,4.9,5.48,11.15,22.2,0,21.4,2.2,120.1,"C10","U120","HU","HU3","HU31","HU313","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502858,865,NA,NA,NA,NA,1,5.7,6.01,5.56,12.4,1,36,1.5,111.9,"B11","U111","SK","SK0","SK03","SK032","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50502864,830,NA,NA,NA,NA,2,4.6,5.03,9.26,13.3,0,31.8,1.6,272.6,"B14","U111","SK","SK0","SK03","SK032","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503080,783,NA,NA,NA,NA,1,7.3,7.76,23.9,15.4,71,11.9,2,115.6,"B16","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503120,808,NA,NA,NA,NA,2,5.1,5.72,5.02,13.3,0,34,1.3,627.6,"E10","U112","PL","PL7","PL72","PL722","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503200,788,NA,NA,NA,NA,1,4.1,4.32,21.9,9.3,0,32,1.1,51.2,"E30","U420","PL","PL9","PL92","PL921","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503218,864,NA,NA,NA,NA,1,3.7,4.57,3.54,7.7,0,53.4,0.6,2.3,"C22","U120","PL","PL9","PL92","PL926","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503224,922,NA,NA,NA,NA,4,4.2,4.52,15.93,7.7,0,42.1,0.9,101.4,"B71","U111","PL","PL9","PL92","PL926","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503246,848,NA,NA,NA,NA,2,4.2,4.57,25.9,14.7,0,148.3,1.5,256.6,"B71","U111","PL","PL9","PL92","PL926","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503260,519,NA,NA,NA,NA,1,5.6,6.01,11.41,8.1,0,54.8,0.9,24.2,"E20","U111","PL","PL9","PL91","PL913","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503416,766,NA,NA,NA,NA,2,3.7,4.44,7.43,18.3,0,56.8,1.5,7.7,"C32","U120","PL","PL9","PL92","PL924","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503672,562,NA,NA,NA,NA,1,6.6,6.68,11.88,31.5,3,7.5,3,86.1,"E20","U111","LT","LT0","LT02","LT023","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50503770,761,NA,NA,NA,NA,1,4.9,5.22,25.7,14.9,0,17.2,1.7,105.4,"B11","U111","LV","LV0","LV00","LV003","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504034,838,NA,NA,NA,NA,1,6,6.29,13.52,37.7,2,198.6,2.7,198.8,"E20","U111","EE","EE0","EE00","EE004","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504206,692,NA,NA,NA,NA,2,6,6.41,7.65,33.1,0,66.8,3.2,236.8,"B37","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504230,676,NA,NA,NA,NA,1,5.3,5.81,11.86,28.2,1,14.3,2.5,264.6,"B13","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504250,571,NA,NA,NA,NA,1,3.8,4.21,25.1,54.7,0,28.4,3.1,61.5,"C10","U120","FI","FI1","FI1C","FI1C1","Woodland","Yes",0.389,0.576,NA,0.483,0.4825,0.16,0.417702552719201,0.029692307692308
50504316,968,NA,NA,NA,NA,1,5.7,5.94,31.4,35.5,0,34.1,3.4,177.4,"B11","U111","FI","FI1","FI19","FI197","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504326,336,NA,NA,NA,NA,1,3.6,4.05,135.8,512.8,0,97.7,23.3,180.1,"C31","U120","FI","FI1","FI19","FI197","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504356,596,NA,NA,NA,NA,1,5.5,5.66,40.2,37.7,0,50.7,3.4,437.1,"E10","U112","FI","FI1","FI19","FI197","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504430,648,NA,NA,NA,NA,1,3.6,4.29,11.88,23.9,0,27.6,1.1,41.4,"C23","U120","FI","FI1","FI19","FI193","Woodland","Yes",0.883,1.085,NA,0.984,0.984,0.07,0.940023388855526,0.026492307692308
50504566,780,NA,NA,NA,NA,1,5.2,5.67,9.17,30.7,1,120.2,2.3,82,"B55","U111","FI","FI1","FI1D","FI1D5","Cropland","Yes",1.326,1.478,NA,1.402,1.402,0.06,1.36194413088065,0.032353846153846
50504682,814,NA,NA,NA,NA,2,3.9,4.89,5.38,8.9,0,22.5,0.7,28,"C22","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504794,656,NA,NA,NA,NA,2,3.6,4.2,2.73,9.7,0,10.2,0.5,24.6,"C32","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50504802,810,NA,NA,NA,NA,1,3.9,4.65,17.25,31.6,0,14.7,1.4,41.4,"C22","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50505018,710,9,7,48,45,3,3.7,4.85,42.6,277.4,0,80.3,10.2,173.3,"C31","U120","FI","FI1","FI1D","FI1D7","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50505168,568,23,5,69,26,1,4.2,4.67,5.33,23.9,0,7.7,1.2,26.8,"C32","U120","FI","FI1","FI1D","FI1D7","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50522764,608,NA,NA,NA,NA,1,6.3,6.43,7.46,11.5,1,18.5,1.4,185.4,"B52","U111","HU","HU3","HU32","HU322","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50522866,565,15,33,12,55,1,5.9,5.98,10.43,11.2,1,26,1.3,133.1,"B16","U111","SK","SK0","SK03","SK032","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523028,531,NA,NA,NA,NA,1,5.2,5.53,23.9,16,0,45.8,2,388.7,"B18","U111","PL","PL2","PL21","PL214","Cropland","Yes",1.442,1.476,NA,1.459,1.459,0.06,1.41924488350063,0.033669230769231
50523064,524,NA,NA,NA,NA,1,4.8,5.25,12.71,15.8,0,87.2,1.9,127.4,"B21","U111","PL","PL2","PL21","PL214","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523096,477,NA,NA,NA,NA,2,7.2,7.7,18.1,18.2,241,23.8,2.5,15.9,"B37","U111","PL","PL7","PL72","PL722","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523412,537,NA,NA,NA,NA,1,4.7,4.98,22.6,19.6,0,47.7,2,65,"E20","U111","PL","PL9","PL92","PL924","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523642,580,NA,NA,NA,NA,1,6.2,6.39,7,18.9,1,42.3,1.7,27.5,"B12","U111","LT","LT0","LT02","LT023","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523678,563,NA,NA,NA,NA,1,5.4,5.67,6.54,16.1,0,13.4,1.7,200.8,"E20","U111","LT","LT0","LT02","LT023","Grassland","Yes",1.277,1.194,NA,1.235,1.2355,0.05,1.20229097105261,0.023759615384615
50523746,537,NA,NA,NA,NA,2,5.9,6.13,13.07,17.1,0,35.4,1.8,283.7,"E30","U112","LT","LT0","LT02","LT023","Grassland","Yes",1.314,1.344,NA,1.329,1.329,0.02,1.31587226336937,0.010223076923077
50523782,635,NA,NA,NA,NA,1,4.2,4.79,5.06,16,0,19.3,1.1,65.5,"C32","U120","LV","LV0","LV00","LV003","Woodland","Yes",1.254,1.263,NA,1.258,1.2585,0.08,1.2044604132324,0.038723076923077
50523804,324,NA,NA,NA,NA,1,6.8,7.02,12.26,12.3,14,18.5,1.2,63.6,"E20","U111","LV","LV0","LV00","LV003","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523822,689,NA,NA,NA,NA,1,7,7.42,18.62,15.6,53,22.1,1.4,112.5,"E20","U111","LV","LV0","LV00","LV003","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50523872,498,NA,NA,NA,NA,1,3.2,4.04,28.4,122,0,40.4,5.2,197.2,"E10","U120","LV","LV0","LV00","LV003","Grassland","Yes",0.717,0.967,NA,0.842,0.842,0.09,0.789222809422317,0.029146153846154
50524204,579,NA,NA,NA,NA,1,5.5,5.98,5.8,18.5,0,53.2,1.7,89.4,"B13","U111","FI","FI1","FI1C","FI1C1","Cropland","Yes",1.513,NA,NA,NA,1.513,0.09,1.4529241059651,0.052373076923077
50524420,469,NA,NA,NA,NA,1,3.6,4.1,136.8,348.1,0,100.2,18.8,254.6,"C10","U120","FI","FI1","FI19","FI197","Woodland","Yes",0.123,0.324,NA,0.223,0.2235,0.16,0.190358156802795,0.013753846153846
50524474,598,NA,NA,NA,NA,1,3.9,4.64,6.49,29.6,0,36.9,1.2,45.7,"C33","U120","FI","FI1","FI19","FI194","Woodland","Yes",0.708,1.016,NA,0.862,0.862,0.11,0.796217437469563,0.036469230769231
50524618,801,NA,NA,NA,NA,1,3.8,4.83,8.64,67.5,0,33.7,3.4,212.1,"C21","U120","FI","FI1","FI1D","FI1D9","Woodland","Yes",0.717,NA,NA,NA,0.717,0.11,0.658092997981064,0.030334615384615
50524662,623,NA,NA,NA,NA,3,4,4.43,105.6,519.1,2,73.5,20.7,98.1,"B55","U111","FI","FI1","FI1D","FI1D9","Cropland","Yes",0.246,0.192,NA,0.219,0.219,0.3,0.157274198003393,0.025269230769231
50542644,572,NA,NA,NA,NA,2,7.8,8.2,9.43,24,104,8.8,2.2,79.1,"E20","U111","HU","HU3","HU33","HU331","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50542698,777,NA,NA,NA,NA,1,7.6,7.84,13.17,16.3,13,30,1.7,275.5,"B16","U111","HU","HU3","HU33","HU331","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543022,809,NA,NA,NA,NA,1,4.9,5.29,12.73,14.9,0,13.5,1.7,294.9,"E20","U111","PL","PL2","PL21","PL214","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543044,792,NA,NA,NA,NA,1,5.5,5.72,35.5,36.2,0,40,4.1,246.7,"E30","U112","PL","PL2","PL21","PL214","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543112,807,NA,NA,NA,NA,1,4.1,4.43,17.52,19.1,0,42,1.8,40.9,"B11","U111","PL","PL7","PL72","PL722","Cropland","Yes",1.406,1.649,NA,1.527,1.5275,0.03,1.50825804809772,0.017625
50543206,337,NA,NA,NA,NA,2,6.2,6.39,20.7,13.9,0,54.7,1.4,98.8,"E20","U111","PL","PL9","PL92","PL921","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543292,810,NA,NA,NA,NA,1,7.3,7.69,24.6,11.8,25,34.1,1.5,70.8,"B21","U111","PL","PL9","PL91","PL913","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543314,638,NA,NA,NA,NA,1,4.1,4.72,2.67,6.9,1,55.6,0.7,25.8,"E30","U420","PL","PL9","PL91","PL912","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50543998,825,NA,NA,NA,NA,1,7,7.18,14.25,24.3,10,13,2.6,196.5,"E20","U111","EE","EE0","EE00","EE004","Grassland","Yes",1.18,1.095,NA,1.138,1.1375,0.22,0.981742738589211,0.09625
50544448,821,NA,NA,NA,NA,1,3.6,4.27,147.4,507.3,0,30,23.8,392.6,"C31","U120","FI","FI1","FI19","FI193","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50544534,782,NA,NA,NA,NA,1,3.6,4.1,175.1,472.1,0,49.4,28.1,101.3,"C33","U120","FI","FI1","FI1D","FI1D5","Woodland","Yes",0.311,0.309,NA,0.31,0.31,0.3,0.225049860390905,0.035769230769231
50562708,780,NA,NA,NA,NA,1,7,7.35,11.64,8.1,3,6.7,0.7,29,"C22","U120","HU","HU1","HU12","HU120","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50562748,782,NA,NA,NA,NA,1,7.8,8.19,19.75,14.6,210,49.9,1.6,488.3,"B16","U111","HU","HU1","HU12","HU120","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50562834,207,NA,NA,NA,NA,1,6.9,6.99,37.9,50.7,16,76.9,4.7,485.6,"C10","U120","SK","SK0","SK03","SK032","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50562924,796,20,11,55,34,1,5,5.33,26.1,88.9,1,22.8,6.2,404.8,"C21","U120","SK","SK0","SK04","SK041","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50562928,653,10,15,49,36,1,7,7.26,15.54,28.7,16,8.9,1.7,66.9,"C33","U120","SK","SK0","SK04","SK041","Woodland","Yes",0.072,NA,NA,NA,NA,NA,NA,NA
50562996,529,NA,NA,NA,NA,2,4.3,4.91,9.56,48.7,0,47.6,5,131.9,"E30","U420","PL","PL2","PL21","PL218","Grassland","Yes",1.218,1.233,NA,1.225,1.2255,0.24,1.05017954099953,0.113123076923077
50563140,623,NA,NA,NA,NA,2,5.3,5.88,10.23,22.1,0,20.1,2.4,36.1,"E20","U111","PL","PL7","PL72","PL721","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50563194,641,NA,NA,NA,NA,2,3.8,3.92,20.6,7.6,0,41.7,1,50.1,"B18","U111","PL","PL9","PL92","PL921","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50563374,617,NA,NA,NA,NA,3,7.3,7.78,13.25,0.3,51,24.9,0.2,55.9,"C32","U120","PL","PL9","PL92","PL924","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50563432,635,NA,NA,NA,NA,2,4.5,4.8,24.7,29.9,0,32.3,3.1,26.9,"E20","U111","PL","PL6","PL62","PL622","Grassland","Yes",1.335,1.235,NA,1.285,1.285,0.04,1.25847916503178,0.019769230769231
50563632,467,NA,NA,NA,NA,2,6.4,6.55,22.8,12.8,1,42.3,1.5,104.6,"B11","U111","LT","LT0","LT02","LT023","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
50563750,547,NA,NA,NA,NA,1,6.9,7.11,16.81,11,4,29.1,1.3,153.8,"B11","U111","LT","LT0","LT02","LT023","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
