"SURVEY_DATE","POINTID_2018","Elev","Depth","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2_2018","pH_H2O","EC_2018","OC_2018","OC..20.30.cm.","CaCO3_2018","CaCO3..20.30.cm.","P_2018","N_2018","K_2018","Ox_Al","Ox_Fe","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018","TH_LAT","TH_LONG","LC_2018","LU_2018","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
"30-05-18",30182196,728,"0-20 cm",NA,NA,NA,NA,1,5.9,6.39,13.5,"4.7","","1",NA,"40.7","0.7","150.5",0.3,1.2,"ES","ES4","ES41","ES419",41.64011241,-5.706536888,"B31","U111",1.293,1.5,NA,1.397,1.3965,0.15,1.29104067098232,0.080567307692308
"18-06-18",30182218,787,"0-20 cm",NA,NA,NA,NA,1,4.5,5.48,4.3,"4.1","",NA,NA,"15.4","0.7","67.5",0.4,1,"ES","ES4","ES41","ES419",41.8340612,-5.757266349,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-06-18",30182224,787,"0-20 cm",NA,NA,NA,NA,1,4.2,4.83,6.04,"13.2","",NA,NA,"66.6","1.5","116.9",NA,NA,"ES","ES4","ES41","ES419",41.88694324,-5.771177481,"E30","U112",NA,NA,NA,NA,NA,NA,NA,NA
"12-05-18",30182314,1176,"0-20 cm",17,17,39,44,1,4,4.32,15.14,"20.7","",NA,NA,"17.5","2","88.6",NA,NA,"ES","ES4","ES41","ES413",42.67950212,-5.983826339,"E10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"20-05-18",30182326,1112,"0-20 cm",14,9,41,50,1,5.6,6.02,13.5,"70.5","","1",NA,"14.8","7","135.2",NA,NA,"ES","ES4","ES41","ES413",42.78508164,-6.012754557,"E20","U111",0.592,0.676,NA,0.634,0.634,0.14,0.564511556044026,0.034138461538462
"24-06-18",30182344,1355,"0-20 cm",19,16,41,43,1,3.9,4.4,13.16,"39.4","",NA,NA,"< LOD","3.1","107.3",NA,NA,"ES","ES4","ES41","ES413",42.94340906,-6.056406063,"D20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"07-07-18",30201726,348,"0-20 cm",NA,NA,NA,NA,1,7.3,7.6,16.13,"9.2","","625",NA,"14.5","1.3","174.5",NA,NA,"ES","ES6","ES61","ES613",37.48185976,-4.696581529,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"27-04-18",30201748,295,"0-20 cm",NA,NA,NA,NA,1,7.4,7.76,20.5,"11.1","","365",NA,"35.7","1","345",NA,NA,"ES","ES6","ES61","ES613",37.67746752,-4.738979337,"B12","U111",NA,NA,NA,NA,NA,NA,NA,NA
"24-07-18",30202130,878,"0-20 cm",NA,NA,NA,NA,1,7.4,8.08,16.04,"8.8","","37",NA,"12.2","1.1","367.4",NA,NA,"ES","ES4","ES41","ES415",41.06151087,-5.533595991,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"24-07-18",30202134,880,"0-20 cm",NA,NA,NA,NA,1,7,7.42,11.82,"6.3","","2",NA,"25.9","0.7","336.9",NA,NA,"ES","ES4","ES41","ES415",41.0968236,-5.54254231,"F40","U112",1.244,1.468,NA,1.356,1.356,0.18,1.22711806852525,0.093876923076923
"11-08-18",30202148,956,"0-20 cm",NA,NA,NA,NA,1,5.6,6.44,3.92,"3.4","","1",NA,"< LOD","0.6","166.3",NA,NA,"ES","ES4","ES41","ES419",41.22039843,-5.573963629,"B41","U111",NA,NA,NA,NA,NA,NA,NA,NA
"29-05-18",30202184,691,"0-20 cm",NA,NA,NA,NA,1,6.5,6.76,51.5,"8.8","","1",NA,"72","1.2","491.7",NA,NA,"ES","ES4","ES41","ES419",41.53802175,-5.655548666,"B16","U111",1.224,1.398,NA,1.311,1.311,0.19,1.17442437183899,0.095803846153846
"29-05-18",30202188,691,"0-20 cm",NA,NA,NA,NA,1,7.5,7.74,13.45,"5.9","","5",NA,"19.3","0.8","396.9",NA,NA,"ES","ES4","ES41","ES419",41.57330076,-5.664684318,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-06-18",30202206,753,"0-20 cm",NA,NA,NA,NA,1,4.6,5.43,5.03,"5","",NA,NA,"21.1","0.7","85.3",0.4,0.9,"ES","ES4","ES41","ES419",41.73202544,-5.705971388,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"25-06-18",30202248,777,"0-20 cm",NA,NA,NA,NA,1,7.5,8.03,18.75,"10.5","","5",NA,"18.1","1.5","138.3",NA,NA,"ES","ES4","ES41","ES419",42.10218705,-5.803444645,"B11","U111",1.417,1.39,NA,1.403,1.4035,0.09,1.34240252902047,0.048582692307692
"06-07-18",30202274,839,"0-20 cm",NA,NA,NA,NA,1,7.3,7.71,40.1,"11.1","","18",NA,"50.6","1.6","189.7",NA,NA,"ES","ES4","ES41","ES413",42.33119743,-5.864594962,"B16","U111",1.197,1.18,NA,1.189,1.1885,0.17,1.06957094691101,0.077709615384615
"26-05-18",30202278,843,"0-20 cm",NA,NA,NA,NA,1,5.5,5.65,34.55,"8.2","",NA,NA,"58.3","1.2","114.5",0.4,1.9,"ES","ES4","ES41","ES413",42.36642049,-5.874058366,"B22","U111",NA,NA,NA,NA,NA,NA,NA,NA
"26-05-18",30202284,859,"0-20 cm",NA,NA,NA,NA,1,6.7,6.83,15.7,"11.6","",NA,NA,"41.7","1.4","158.8",NA,NA,"ES","ES4","ES41","ES413",42.41925043,-5.888281482,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"12-05-18",30202314,1200,"0-20 cm",16,12,37,51,1,4,5.06,3.5,"42.4","",NA,NA,"< LOD","2.1","76.3",NA,NA,"ES","ES4","ES41","ES413",42.68331647,-5.959904862,"D10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"27-05-18",30202338,1528,"0-20 cm",21,18,33,50,1,5.3,5.84,44,"78","","2",NA,"< LOD","7.1","152.2",NA,NA,"ES","ES4","ES41","ES413",42.89446897,-6.017819505,"E20","U111",0.525,0.669,NA,0.597,0.597,0.21,0.495523775271455,0.048219230769231
"24-06-18",30202356,1550,"0-20 cm",18,29,30,40,1,3.6,3.98,25.35,"67.9","",NA,NA,"102.5","6.1","148.8",NA,NA,"ES","ES4","ES41","ES413",43.05277488,-6.061619459,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"17-07-18",30202396,155,"0-20 cm",NA,NA,NA,NA,1,5.5,5.63,56.4,"31.6","",NA,NA,"97.1","3.7","176.7",NA,NA,"ES","ES1","ES12","ES120",43.40438644,-6.160086318,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"27-04-18",30221758,213,"0-20 cm",NA,NA,NA,NA,1,7.7,8.26,15.82,"13.9","","272",NA,"< LOD","1","511.1",NA,NA,"ES","ES6","ES61","ES613",37.7698361,-4.736115532,"B31","U111",1.493,1.491,NA,1.492,1.492,0.17,1.37222591588673,0.097553846153846
"17-05-18",30221808,570,"0-20 cm",NA,NA,NA,NA,1,6.5,6.94,7.57,"18.3","","2",NA,"24.8","2.4","198.8",NA,NA,"ES","ES6","ES61","ES613",38.21405047,-4.833987878,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"09-06-18",30221862,498,"0-20 cm",27,20,34,46,1,5.8,6.16,4.58,"10.3","",NA,NA,"< LOD","1.2","156",NA,NA,"ES","ES4","ES42","ES422",38.69334742,-4.941750643,"E10","U111",NA,NA,NA,NA,NA,NA,NA,NA
"28-06-18",30221962,806,"0-20 cm",53,20,44,36,1,4.7,5.66,3.31,"17.7","",NA,NA,"< LOD","1.1","68.3",NA,NA,"ES","ES4","ES42","ES425",39.57969912,-5.147154296,"D20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"08-08-18",30222060,1291,"0-20 cm",10,4,81,15,1,4.9,5.89,6.85,"23.3","",NA,NA,"18.3","2.4","272.1",NA,NA,"ES","ES4","ES41","ES411",40.44678301,-5.356127542,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"11-08-18",30222150,909,"0-10 cm",NA,NA,NA,NA,1,6.2,6.73,3.41,"3.7","","1",NA,"13.8","0.4","132.6",NA,NA,"ES","ES4","ES41","ES419",41.24175439,-5.555070352,"B11","U111",1.359,NA,NA,NA,1.359,0.1,1.29055638975691,0.052269230769231
"29-05-18",30222190,695,"0-20 cm",NA,NA,NA,NA,1,7.6,8,20.67,"9.4","","34",NA,"25.5","1.3","375.5",NA,NA,"ES","ES4","ES41","ES419",41.59466893,-5.645735502,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"31-05-18",30222214,773,"0-20 cm",NA,NA,NA,NA,1,5,6.1,11.32,"3.6","",NA,NA,"29.9","0.6","135",NA,NA,"ES","ES4","ES41","ES419",41.80629817,-5.700816011,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-06-18",30222222,757,"0-20 cm",NA,NA,NA,NA,1,5.2,5.87,7.76,"9.7","","1",NA,"14.4","1.2","142.4",NA,NA,"ES","ES4","ES41","ES419",41.87682137,-5.71929119,"E30","U112",1.385,1.525,NA,1.455,1.455,0.12,1.37257359610786,0.067153846153846
"31-07-18",30223342,71,"0-20 cm",18,11,37,52,1,5.1,5.51,48.17,"138.8","",NA,NA,"97.8","11.3","117.1",NA,NA,"IE","IE0","IE05","IE053",51.6511488,-9.017487154,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-05-18",30241660,430,"0-20 cm",NA,NA,NA,NA,1,7.3,7.5,8.2,"12.8","","3",NA,"< LOD","1.7","302.9",1.5,2.9,"ES","ES6","ES61","ES617",36.90141684,-4.527449223,"F40","U112",NA,NA,NA,NA,NA,NA,NA,NA
"04-05-18",30241684,464,"0-20 cm",NA,NA,NA,NA,1,7.2,7.64,239,"11.3","","224",NA,"< LOD","1.1","540.2",NA,NA,"ES","ES6","ES61","ES617",37.11508834,-4.572484304,"E30","U112",1.254,1.102,NA,1.178,1.178,0.08,1.12451950705574,0.036246153846154
"04-05-18",30241688,515,"0-20 cm",NA,NA,NA,NA,1,7.7,8.34,15.27,"22.2","","408",NA,"< LOD","1","341.7",0.7,0.6,"ES","ES6","ES61","ES617",37.15069102,-4.580028662,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"31-05-18",30241876,543,"0-20 cm",8,25,34,40,1,6.4,6.99,6.38,"9.4","","1",NA,"< LOD","1.2","84.2",NA,NA,"ES","ES4","ES42","ES422",38.82107338,-4.947464745,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"01-08-18",30242062,1088,"0-20 cm",22,4,79,17,1,5.5,6.52,3.77,"8","",NA,NA,"12.9","1","112.4",NA,NA,"ES","ES4","ES41","ES411",40.46810933,-5.337346973,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"01-08-18",30242074,1220,"0-20 cm",33,3,88,10,1,5.6,5.98,3.33,"12.6","",NA,NA,"< LOD","1.3","109.9",NA,NA,"ES","ES4","ES41","ES411",40.57418218,-5.363460085,"C10","U111",1.285,1.485,NA,1.385,1.385,0.33,1.1258638792319,0.175788461538462
"09-07-18",30242092,957,"0-20 cm",NA,NA,NA,NA,1,5.4,6.48,8.25,"15.8","",NA,NA,"43","1.8","492.5",0.6,0.9,"ES","ES4","ES41","ES415",40.73324915,-5.402855882,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-07-18",30242108,899,"0-20 cm",NA,NA,NA,NA,1,4.2,5.33,6.01,"5.7","",NA,NA,"19.5","0.8","148.9",NA,NA,"ES","ES4","ES41","ES415",40.87459945,-5.438103975,"F40","U112",NA,NA,NA,NA,NA,NA,NA,NA
"11-08-18",30242156,887,"0-10 cm",NA,NA,NA,NA,1,4.8,5.64,4.84,"2.4","","1",NA,"27.7","0.4","118.9",NA,NA,"ES","ES4","ES41","ES419",41.29841055,-5.545163339,"B11","U111",1.423,NA,NA,NA,1.423,0.17,1.3022547909537,0.093042307692308
"29-05-18",30242188,725,"0-20 cm",NA,NA,NA,NA,1,6.6,7.09,5.58,"5.2","","1",NA,"< LOD","0.7","238.1",NA,NA,"ES","ES4","ES41","ES419",41.58075196,-5.617650544,"B13","U111",1.254,1.272,NA,1.263,1.263,0.15,1.1579224658273,0.072865384615385
"31-05-18",30242206,737,"0-20 cm",NA,NA,NA,NA,1,5.9,6.47,6.65,"3.7","","1",NA,"26.4","0.5","126.4",NA,NA,"ES","ES4","ES41","ES419",41.7394991,-5.658823079,"B52","U111",1.402,1.385,NA,1.394,1.3935,0.17,1.2725515793839,0.091113461538462
"31-05-18",30242218,769,"0-20 cm",NA,NA,NA,NA,1,4.2,4.89,5.89,"7.3","",NA,NA,"36.2","0.8","155.5",NA,NA,"ES","ES4","ES41","ES419",41.8453026,-5.686432567,"B11","U111",1.356,1.213,NA,1.285,1.2845,0.05,1.25118159142668,0.024701923076923
"24-05-18",30242236,767,"0-20 cm",NA,NA,NA,NA,1,7.1,7.5,28.7,"38.3","","15",NA,"57.5","4.3","313.8",NA,NA,"ES","ES4","ES41","ES419",42.003966,-5.728090546,"E20","U111",0.994,0.992,NA,0.993,0.993,0.18,0.874369543130436,0.068746153846154
"12-07-18",30242254,814,"0-20 cm",NA,NA,NA,NA,1,5.2,5.34,35.8,"10.9","","1",NA,"32.5","1.5","241.5",0.6,3.8,"ES","ES4","ES41","ES413",42.16257923,-5.770043509,"B16","U111",1.606,1.577,NA,1.592,1.5915,0.2,1.45081299031424,0.122423076923077
"05-05-18",30242300,977,"0-20 cm",NA,NA,NA,NA,1,4.1,4.43,9.14,"10.3","",NA,NA,"13.6","1.1","94.9",NA,NA,"ES","ES4","ES41","ES413",42.56769656,-5.878616451,"E30","U112",NA,NA,NA,NA,NA,NA,NA,NA
"12-05-18",30242314,1174,"0-20 cm",15,9,62,28,1,4.2,4.6,7.9,"14.6","",NA,NA,"< LOD","1.2","37.3",NA,NA,"ES","ES4","ES41","ES413",42.69092828,-5.912053806,"D20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"06-06-18",30243370,175,"0-20 cm",25,12,36,52,1,4.6,5.27,16.02,"254.8","",NA,NA,"19.9","14.1","176.5",NA,NA,"IE","IE0","IE05","IE053",51.89753989,-9.094491585,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"08-05-18",30261908,574,"0-20 cm",25,30,22,48,1,5.4,6.06,14.81,"20.7","","1",NA,"10.2","1.8","154.9",NA,NA,"ES","ES4","ES43","ES431",39.10837859,-4.989932039,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"08-05-18",30261916,515,"0-20 cm",NA,NA,NA,NA,1,4.6,5.44,27.08,"10","",NA,NA,"15.2","1.5","280.5",NA,NA,"ES","ES4","ES43","ES431",39.17929558,-5.00631695,"F40","U112",NA,NA,NA,NA,NA,NA,NA,NA
"18-05-18",30261988,400,"0-20 cm",NA,NA,NA,NA,1,7.3,7.97,30,"10.4","","61",NA,"< LOD","1.5","198.4",0.4,0.2,"ES","ES4","ES42","ES425",39.81709114,-5.156026683,"B52","U111",1.467,1.591,NA,1.529,1.529,0.14,1.43291281423674,0.082330769230769
"01-08-18",30262064,1062,"0-20 cm",13,8,67,26,1,5.1,6.19,8.09,"25.1","",NA,NA,"26.1","2.5","128.5",NA,NA,"ES","ES4","ES41","ES411",40.48943197,-5.318555267,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-07-18",30262106,894,"0-20 cm",NA,NA,NA,NA,1,4.5,5.28,10.16,"2.4","",NA,NA,"32","0.3","97.7",NA,NA,"ES","ES4","ES41","ES415",40.86060013,-5.410421964,"F40","U112",NA,NA,NA,NA,NA,NA,NA,NA
"08-07-18",30262168,786,"0-20 cm",NA,NA,NA,NA,1,7.4,7.92,12.15,"5.3","","5",NA,"< LOD","0.8","165.6",NA,NA,"ES","ES4","ES41","ES419",41.40801221,-5.548783095,"F40","U112",1.412,1.577,NA,1.495,1.4945,0.04,1.46848383210903,0.022992307692308
"29-05-18",30262190,758,"0-20 cm",NA,NA,NA,NA,1,7.4,8.25,12.94,"6.8","","115",NA,"< LOD","1","223.5",0.5,0.4,"ES","ES4","ES41","ES419",41.60211158,-5.59868403,"B41","U111",1.17,1.285,NA,1.228,1.2275,0.06,1.18748787776832,0.028326923076923
"14-06-18",30262286,890,"0-20 cm",NA,NA,NA,NA,1,5.9,6.43,4.85,"7.6","",NA,NA,"50.5","1","189.1",NA,NA,"ES","ES4","ES41","ES413",42.4482139,-5.821526627,"B12","U111",NA,NA,NA,NA,NA,NA,NA,NA
"17-05-18",30262322,1078,"0-20 cm",20,19,28,53,1,5.4,5.74,19.08,"35.5","","1",NA,"20.4","3.9","125.4",NA,NA,"ES","ES4","ES41","ES413",42.76513552,-5.907288142,"B55","U111",0.769,1.037,NA,0.903,0.903,0.2,0.776324708605439,0.069461538461538
"20-04-18",30281738,346,"0-20 cm",NA,NA,NA,NA,1,7.5,7.71,12.89,"7.3","","446",NA,"13.8","1","279.7",0.4,1.1,"ES","ES6","ES61","ES613",37.60242026,-4.630873566,"B15","U111",NA,NA,NA,NA,NA,NA,NA,NA
"16-05-18",30281774,173,"0-20 cm",NA,NA,NA,NA,1,6.8,7.36,27.71,"42.5","","6",NA,"151.4","4.4","501.2",NA,NA,"ES","ES6","ES61","ES613",37.92246949,-4.700346331,"E20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"17-05-18",30281804,564,"0-20 cm",NA,NA,NA,NA,1,5.3,6.45,5.39,"14.7","",NA,NA,"10.4","2","127.4",0.5,2.1,"ES","ES6","ES61","ES613",38.18901666,-4.75895093,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"05-06-18",30281930,456,"0-20 cm",14,26,39,35,1,5.6,6.15,4.95,"12.3","","1",NA,"< LOD","1.5","62.5",NA,NA,"ES","ES4","ES43","ES431",39.3069356,-5.012369576,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"08-08-18",30282048,1336,"0-20 cm",23,5,76,19,1,5.1,5.9,5.76,"33.6","","1",NA,"55.7","2.9","433.3",NA,NA,"ES","ES4","ES41","ES411",40.35158937,-5.26085651,"C10","U111",NA,NA,NA,NA,NA,NA,NA,NA
"01-08-18",30282080,1159,"0-20 cm",16,9,65,27,1,6.3,6.72,5.4,"9.8","",NA,NA,"17.3","1","106.8",NA,NA,"ES","ES4","ES41","ES411",40.63450819,-5.330190813,"E10","U111",NA,NA,NA,NA,NA,NA,NA,NA
"12-06-18",30282102,941,"0-20 cm",NA,NA,NA,NA,1,4.4,5.32,8.68,"4.8","",NA,NA,"21.2","0.7","137.5",NA,NA,"ES","ES4","ES41","ES415",40.82892207,-5.378354539,"F40","U112",NA,NA,NA,NA,NA,NA,NA,NA
"10-07-18",30282120,859,"0-20 cm",NA,NA,NA,NA,1,6.4,6.75,21.6,"6","","1",NA,"50","0.8","88.6",NA,NA,"ES","ES4","ES41","ES415",40.98793186,-5.418065808,"B16","U111",1.498,1.641,NA,1.569,1.5695,0.05,1.53742873856099,0.030182692307692
"04-06-18",30282128,900,"0-20 cm",NA,NA,NA,NA,2,5.1,6.03,5.91,"7.6","","1",NA,"40.9","0.9","131.6",NA,NA,"ES","ES4","ES41","ES415",41.05858669,-5.435803982,"B11","U111",1.647,1.594,NA,1.62,1.6205,0.07,1.5758160353741,0.043628846153846
"19-05-18",30282174,829,"0-20 cm",NA,NA,NA,NA,1,7.1,7.66,11.09,"6.1","","4",NA,"17.9","0.8","190.2",NA,NA,"ES","ES4","ES41","ES419",41.46465899,-5.538871332,"B41","U111",1.028,1.052,NA,1.04,1.04,0.36,0.777570093457944,0.144
"20-06-18",30282228,768,"0-20 cm",NA,NA,NA,NA,1,5.7,6.4,3.31,"4.3","","1",NA,"37.7","0.7","101.4",NA,NA,"ES","ES4","ES41","ES419",41.94093423,-5.66224011,"B52","U111",NA,NA,NA,NA,NA,NA,NA,NA
"16-06-18",30282264,834,"0-20 cm",NA,NA,NA,NA,1,7.4,7.61,25.13,"9.1","","8",NA,"57.4","1.3","354.5",NA,NA,"ES","ES4","ES41","ES413",42.2582008,-5.745946389,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"17-05-18",30282318,1183,"0-20 cm",27,16,30,55,1,4.3,4.68,30.1,"29","",NA,NA,"61.3","3.1","252.2",NA,NA,"ES","ES4","ES41","ES413",42.7337263,-5.873753032,"C10","U420",0.963,1.089,NA,1.026,1.026,0.27,0.838297359426254,0.106546153846154
"17-07-18",30282398,87,"0-20 cm",NA,NA,NA,NA,1,6.7,7.9,37.33,"55.5","","1",NA,"12","4.1","48.9",NA,NA,"ES","ES1","ES12","ES120",43.4373847,-6.068206551,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"05-06-18",30282408,118,"0-20 cm",NA,NA,NA,NA,1,3.6,4.1,8.01,"31.8","",NA,NA,"< LOD","2.2","72.9",NA,NA,"ES","ES1","ES12","ES120",43.52527293,-6.092953564,"C10","U120",0.984,1.1,NA,1.042,1.042,0.33,0.804544044252573,0.132253846153846
"03-07-18",30283550,39,"0-20 cm",NA,NA,NA,NA,1,3.9,4.68,8.07,"265.7","",NA,NA,"10.5","15","88.2",NA,NA,"IE","IE0","IE04","IE042",53.45790964,-9.74631554,"E10","U111",0.219,0.359,NA,0.289,0.289,0.49,0.155880067849283,0.054465384615385
"25-06-18",30301704,492,"0-20 cm",NA,NA,NA,NA,4,7.7,8.25,16.05,"11.7","","484",NA,"< LOD","1","393.2",NA,NA,"ES","ES6","ES61","ES613",37.30339101,-4.543990157,"B81","U111",1.469,0.952,NA,1.21,1.2105,0.09,1.14973093729364,0.041901923076923
"02-07-18",30301718,463,"0-20 cm",NA,NA,NA,NA,2,7.1,7.7,39.19,"31.3","","221",NA,"38.4","3.1","758.7",NA,NA,"ES","ES6","ES61","ES613",37.42796452,-4.570525526,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"20-04-18",30301740,289,"0-20 cm",NA,NA,NA,NA,2,7.5,7.66,18.65,"11.5","","281",NA,"39.6","1.1","494",0.6,0.8,"ES","ES6","ES61","ES613",37.62365828,-4.612500898,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"01-08-18",30302068,1106,"0-20 cm",19,10,67,23,1,5.4,6.32,5.42,"12.3","",NA,NA,"15.4","1.3","123",NA,NA,"ES","ES4","ES41","ES411",40.53206617,-5.280938384,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"02-08-18",30302072,1416,"0-20 cm",26,6,76,18,1,5.4,6.29,4.88,"11.6","",NA,NA,"10.3","1.2","124.1",NA,NA,"ES","ES4","ES41","ES411",40.56742962,-5.289612866,"D20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"01-08-18",30302082,1138,"0-20 cm",12,8,61,31,2,5.2,6.08,3.65,"8.2","","1",NA,"< LOD","0.9","113.5",NA,NA,"ES","ES4","ES41","ES411",40.65582735,-5.311357413,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"12-06-18",30302096,945,"0-20 cm",NA,NA,NA,NA,1,6.2,6.87,6.82,"5.2","","1",NA,"19.1","0.6","138",NA,NA,"ES","ES4","ES41","ES415",40.77955797,-5.341940473,"E30","U112",1.556,1.801,NA,1.679,1.6785,0.2,1.54188049286755,0.129115384615385
"24-07-18",30302136,891,"0-10 cm",NA,NA,NA,NA,1,7.3,7.87,13.62,"8.7","","139",NA,"< LOD","0.9","137.3",NA,NA,"ES","ES4","ES41","ES415",41.132906,-5.430235127,"B13","U111",1.263,NA,NA,NA,1.263,0.19,1.12705262221243,0.092296153846154
"17-07-18",30302150,839,"0-20 cm",NA,NA,NA,NA,1,7.4,8.1,11.97,"3.2","","16",NA,"< LOD","0.5","79",0.4,0.4,"ES","ES4","ES41","ES419",41.25651911,-5.461462107,"B31","U111",NA,NA,NA,NA,NA,NA,NA,NA
"08-07-18",30302158,822,"0-20 cm",NA,NA,NA,NA,1,5.3,6.03,3.14,"3.9","","1",NA,"18.5","0.4","51.9",NA,NA,"ES","ES4","ES41","ES419",41.32714153,-5.479382302,"B13","U111",1.403,1.584,NA,1.494,1.4935,0.08,1.4402028606905,0.045953846153846
"30-05-18",30302194,765,"0-20 cm",NA,NA,NA,NA,1,7.6,7.83,13,"11.3","","18",NA,"10.6","1.3","264.3",NA,NA,"ES","ES4","ES41","ES419",41.64481981,-5.560716017,"B31","U111",NA,NA,NA,NA,NA,NA,NA,NA
"31-05-18",30302208,745,"0-20 cm",NA,NA,NA,NA,1,5,5.71,7.64,"3.7","","1",NA,"< LOD","0.7","101",NA,NA,"ES","ES4","ES41","ES419",41.76830727,-5.592655093,"B52","U111",1.434,1.474,NA,1.454,1.454,0.12,1.37156238662225,0.067107692307692
"25-06-18",30302240,813,"0-20 cm",NA,NA,NA,NA,1,5.4,6.13,5.92,"5.3","",NA,NA,"10.6","0.8","69.3",0.5,0.8,"ES","ES4","ES41","ES419",42.05045074,-5.666318532,"B54","U111",1.234,1.534,NA,1.384,1.384,0.14,1.28608285125341,0.074523076923077
"25-06-18",30302248,823,"0-20 cm",NA,NA,NA,NA,1,6.8,7.12,11.73,"8.3","","2",NA,"< LOD","1","158.7",NA,NA,"ES","ES4","ES41","ES419",42.12096195,-5.684879206,"D10","U420",1.299,1.491,NA,1.395,1.395,0.03,1.37528682837207,0.016096153846154
"15-06-18",30302288,918,"0-20 cm",NA,NA,NA,NA,1,6.2,6.5,15.36,"10.1","",NA,NA,"39.5","1.3","175.5",NA,NA,"ES","ES4","ES41","ES413",42.47337025,-5.778563872,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"13-05-18",30302302,934,"0-20 cm",NA,NA,NA,NA,1,6.4,6.68,11.2,"12.4","","1",NA,"< LOD","1.6","66.4",NA,NA,"ES","ES4","ES41","ES413",42.59665505,-5.811704365,"E20","U420",1.315,1.362,NA,1.338,1.3385,0.13,1.24801864801865,0.066925
"24-07-18",30303360,221,"0-20 cm",NA,NA,NA,NA,1,4.8,5.46,14.18,"54.9","",NA,NA,"40.2","4.8","90.7",NA,NA,"IE","IE0","IE05","IE053",51.82516449,-8.972296895,"E20","U111",0.852,1.034,NA,0.943,0.943,0.32,0.725435115566695,0.116061538461538
"24-07-18",30303364,119,"0-20 cm",22,17,23,60,1,4.9,5.36,27.17,"58.6","",NA,NA,"39.8","4.5","97.5",NA,NA,"IE","IE0","IE05","IE053",51.85970782,-8.987291116,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"23-07-18",30303392,130,"0-20 cm",26,15,31,53,1,5.2,5.77,18.99,"42.9","",NA,NA,"40.1","4.2","183.5",NA,NA,"IE","IE0","IE05","IE053",52.10143123,-9.093049304,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"20-04-18",30321738,314,"0-20 cm",NA,NA,NA,NA,1,7.6,8.13,17.09,"15.1","","268",NA,"< LOD","1.4","490.6",1.8,1.5,"ES","ES6","ES61","ES613",37.60931694,-4.586466301,"B81","U111",0.999,0.905,NA,0.952,0.952,0.26,0.778603006189213,0.0952
"16-05-18",30321828,703,"0-20 cm",NA,NA,NA,NA,1,6,6.68,3.63,"5.8","","1",NA,"< LOD","0.7","81.9",NA,NA,"ES","ES6","ES61","ES613",38.4091416,-4.761402402,"E20","U111",1.462,1.482,NA,1.472,1.472,0.15,1.36731674512441,0.084923076923077
"15-05-18",30321990,423,"0-20 cm",NA,NA,NA,NA,1,5.9,6.49,5.43,"4","","1",NA,"16.9","0.6","78.7",NA,NA,"ES","ES4","ES42","ES425",39.84556127,-5.091489722,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
